person,personLabel,propLabel,ppaLabel,qual_propLabel,qual_valueLabel,qual_value,prop,ppa,qual_prop,s
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,meeting,point in time,1897-04-12T00:00:00Z,1897-04-12T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-0fc5ac31-4ae4-6aed-c43d-7d4a8c083914
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,meeting,title of paper,On Some Typical examples of High Crosses of Ireland,On Some Typical examples of High Crosses of Ireland,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q606-0fc5ac31-4ae4-6aed-c43d-7d4a8c083914
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,meeting,of,Royal Irish Academy,https://beyond-notability.wikibase.cloud/entity/Q608,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q606-0fc5ac31-4ae4-6aed-c43d-7d4a8c083914
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,t80112,point in time,1885-06-10T00:00:00Z,1885-06-10T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,_:t80112,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-d8872ef1-4b9b-0f0f-3be1-e44d7648f4cb
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,t80112,point in time,1886-03-17T00:00:00Z,1886-03-17T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,_:t80112,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-d8872ef1-4b9b-0f0f-3be1-e44d7648f4cb
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,t80112,note,"Stokes borrowed some of her drawings of Irish antiquities (previously donated by her to the Society of Antiquaries of London) for display for six months, extended for a further six months.","Stokes borrowed some of her drawings of Irish antiquities (previously donated by her to the Society of Antiquaries of London) for display for six months, extended for a further six months.",https://beyond-notability.wikibase.cloud/entity/P13,_:t80112,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q606-d8872ef1-4b9b-0f0f-3be1-e44d7648f4cb
https://beyond-notability.wikibase.cloud/entity/Q1121,Margaret Whitley,spoke at,Royal Archaeological Institute Meeting,point in time,1946-11-06T00:00:00Z,1946-11-06T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1121-8dea8acf-4ad6-f392-4497-ea9d8e0cac33
https://beyond-notability.wikibase.cloud/entity/Q1121,Margaret Whitley,spoke at,Royal Archaeological Institute Meeting,note,Whitley is one of the named respondents in the discussion following meeting presentations,Whitley is one of the named respondents in the discussion following meeting presentations,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q1121-8dea8acf-4ad6-f392-4497-ea9d8e0cac33
https://beyond-notability.wikibase.cloud/entity/Q1121,Margaret Whitley,spoke at,Royal Archaeological Institute Meeting,point in time,1947-02-05T00:00:00Z,1947-02-05T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1121-d1cbb9ee-4741-1bda-dad3-495201d2bceb
https://beyond-notability.wikibase.cloud/entity/Q1121,Margaret Whitley,spoke at,Royal Archaeological Institute Meeting,note,Whitley is one of the named respondents in the discussion following meeting presentations,Whitley is one of the named respondents in the discussion following meeting presentations,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q1121-d1cbb9ee-4741-1bda-dad3-495201d2bceb
https://beyond-notability.wikibase.cloud/entity/Q1121,Margaret Whitley,spoke at,Royal Archaeological Institute Meeting,point in time,1947-04-02T00:00:00Z,1947-04-02T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1121-85517f96-468c-497a-7b65-022274854000
https://beyond-notability.wikibase.cloud/entity/Q1121,Margaret Whitley,spoke at,Royal Archaeological Institute Meeting,note,Whitley is one of the named respondents in the discussion following meeting presentations,Whitley is one of the named respondents in the discussion following meeting presentations,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q1121-85517f96-468c-497a-7b65-022274854000
https://beyond-notability.wikibase.cloud/entity/Q1121,Margaret Whitley,spoke at,Royal Archaeological Institute Meeting,point in time,1945-04-25T00:00:00Z,1945-04-25T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1121-5c7d5475-495a-850a-3a85-a9683ab6f4d8
https://beyond-notability.wikibase.cloud/entity/Q1121,Margaret Whitley,spoke at,Royal Archaeological Institute Meeting,note,Whitley was one of the named discussants following the meeting presentation,Whitley was one of the named discussants following the meeting presentation,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q1121-5c7d5475-495a-850a-3a85-a9683ab6f4d8
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,spoke at,meeting,point in time,1943-11-17T00:00:00Z,1943-11-17T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q133-6dccb9b7-48e8-bfe7-1a72-f61f295dab32
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,spoke at,meeting,note,Taylor was commenting as part of a discussion about the creation of the Council of British Archaeology.,Taylor was commenting as part of a discussion about the creation of the Council of British Archaeology.,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q133-6dccb9b7-48e8-bfe7-1a72-f61f295dab32
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,spoke at,meeting,of,Congress of Archaeological Societies,https://beyond-notability.wikibase.cloud/entity/Q186,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q133-6dccb9b7-48e8-bfe7-1a72-f61f295dab32
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,was delegate at (item),meeting,point in time,1943-11-17T00:00:00Z,1943-11-17T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P71,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q133-1d232900-4073-bbca-2fe5-3b22e1d507ff
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,was delegate at (item),meeting,of,Congress of Archaeological Societies,https://beyond-notability.wikibase.cloud/entity/Q186,https://beyond-notability.wikibase.cloud/entity/P71,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q133-1d232900-4073-bbca-2fe5-3b22e1d507ff
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,spoke at,Society of Antiquaries of London Meeting,point in time,1926-12-16T00:00:00Z,1926-12-16T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q133-0a1e71e8-461d-e03b-db5d-f5d50746b856
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,spoke at,Society of Antiquaries of London Meeting,title of paper,"Excavations of a Roman site at Witchampton Manor, Dorset","Excavations of a Roman site at Witchampton Manor, Dorset",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q133-0a1e71e8-461d-e03b-db5d-f5d50746b856
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,was delegate at (free text),The Congress on the Map of the Roman Empire,note,The Society of Antiquaries discussed a letter from the Ordnance Survey requesting they appoint a delegate to the Congress. The Society resolved that Miss Taylor be asked to act as the Society's representative.,The Society of Antiquaries discussed a letter from the Ordnance Survey requesting they appoint a delegate to the Congress. The Society resolved that Miss Taylor be asked to act as the Society's representative.,https://beyond-notability.wikibase.cloud/entity/P72,The Congress on the Map of the Roman Empire,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q133-b1b46230-4f14-526b-95e8-592215907da3
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,spoke at,Royal Archaeological Institute Meeting,point in time,1945-11-07T00:00:00Z,1945-11-07T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q133-fcb066b9-4f4a-9e3a-d5e5-0eb39ee34b70
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,spoke at,Royal Archaeological Institute Meeting,note,Taylor is one of the named respondents in the discussion following meeting presentations,Taylor is one of the named respondents in the discussion following meeting presentations,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q133-fcb066b9-4f4a-9e3a-d5e5-0eb39ee34b70
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,was delegate at (item),Congress of Archaeological Societies Annual General Meeting,point in time,1938-11-15T00:00:00Z,1938-11-15T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P71,https://beyond-notability.wikibase.cloud/entity/Q3644,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q133-d4533666-4125-863c-16e5-77bfa2c4160b
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,was delegate at (item),Congress of Archaeological Societies Annual General Meeting,note,Taylor was delegate for Oxford Archaeological Society,Taylor was delegate for Oxford Archaeological Society,https://beyond-notability.wikibase.cloud/entity/P71,https://beyond-notability.wikibase.cloud/entity/Q3644,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q133-d4533666-4125-863c-16e5-77bfa2c4160b
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,was delegate at (item),Congress of Archaeological Societies Annual General Meeting,note,Taylor noted as opposing proposal for raising of Annual subs. Taylor “made various suggestions for the reduction of expenses in order to obviate the necessity of an increase”,Taylor noted as opposing proposal for raising of Annual subs. Taylor “made various suggestions for the reduction of expenses in order to obviate the necessity of an increase”,https://beyond-notability.wikibase.cloud/entity/P71,https://beyond-notability.wikibase.cloud/entity/Q3644,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q133-d4533666-4125-863c-16e5-77bfa2c4160b
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,was delegate at (item),Congress of Archaeological Societies Annual General Meeting,point in time,1922-01-01T00:00:00Z,1922-01-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P71,https://beyond-notability.wikibase.cloud/entity/Q3644,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q133-10d65c7a-42e1-4fa4-f63e-58e65717ff44
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,was delegate at (item),Congress of Archaeological Societies Annual General Meeting,note,Taylor was delegate for Oxford Archaeological and Architectural Society (with JL Myres),Taylor was delegate for Oxford Archaeological and Architectural Society (with JL Myres),https://beyond-notability.wikibase.cloud/entity/P71,https://beyond-notability.wikibase.cloud/entity/Q3644,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q133-10d65c7a-42e1-4fa4-f63e-58e65717ff44
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,spoke at,meeting,point in time,1912-01-09T00:00:00Z,1912-01-09T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q133-e003c385-4fd2-2017-c686-903099c434cc
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,spoke at,meeting,title of paper,"A Mediaeval Chester Guide-Book, written by a Monk of St Werburgh's; and other MSS. and notes pertaining to the Abbey","A Mediaeval Chester Guide-Book, written by a Monk of St Werburgh's; and other MSS. and notes pertaining to the Abbey",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q133-e003c385-4fd2-2017-c686-903099c434cc
https://beyond-notability.wikibase.cloud/entity/Q133,Margerie Venables Taylor,spoke at,meeting,of,Chester Archaeological Society,https://beyond-notability.wikibase.cloud/entity/Q766,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q133-e003c385-4fd2-2017-c686-903099c434cc
