record_id,person,person_label,year,author,journal_std_title,journal_std_grp,volume,ads_record_id,ads_id
1684,Q881,Mildred Berkeley,NA,Mildred Berkeley,Transactions of the Worcestershire Archaeological Society,Transactions of the Worcestershire Archaeological Society,8,3028957,44974
1685,Q881,Mildred Berkeley,NA,Mildred Berkeley,Transactions of the Worcestershire Archaeological Society,Transactions of the Worcestershire Archaeological Society,5,3028942,44974
1686,Q882,Lucy Margaret Eyre,1902,L M Eyre,Folklore,Folklore,13,3112675,41396
1687,Q882,Lucy Margaret Eyre,1903,"H W Underdown
                                                Margaret Eyre",Folklore,Folklore,14,3113044,41399
1688,Q882,Lucy Margaret Eyre,1905,Margaret Eyre,Folklore,Folklore,16,3112762,41399
1690,Q883,Gladys Scott-Thomson,1950,Gladys Scott-Thomson,Journal of the British Archaeological Association,Journal of the British Archaeological Association,13,3097816,25845
1691,Q884,Lucy Winifred Faraday,1906,Lucy Winifred Faraday,Folklore,Folklore,17,3113050,48874
1692,Q885,Helen Farquhar,NA,Helen Farquhar,British Numismatic Journal,British Numismatic Journal,17,3101535,40568
1693,Q885,Helen Farquhar,NA,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,8,3075239,40568
1694,Q885,Helen Farquhar,1908,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,8,3076061,40568
1695,Q885,Helen Farquhar,1909,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,9,3076087,40568
1696,Q885,Helen Farquhar,1906,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,6,3076024,40568
1697,Q885,Helen Farquhar,NA,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,3,3075189,40568
1698,Q885,Helen Farquhar,1907,Helen Farquhar,British Numismatic Journal,British Numismatic Journal,3,3101585,40568
1699,Q885,Helen Farquhar,NA,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,13,3075282,40568
1700,Q885,Helen Farquhar,NA,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,14,3075291,40568
1701,Q885,Helen Farquhar,NA,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,8,3075235,40568
1702,Q885,Helen Farquhar,1908,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,8,3076060,40568
1703,Q885,Helen Farquhar,NA,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,8,3075232,40568
1704,Q885,Helen Farquhar,1907,Helen Farquhar,British Numismatic Journal,British Numismatic Journal,3,3101597,40568
1705,Q885,Helen Farquhar,1908,Helen Farquhar,British Numismatic Journal,British Numismatic Journal,5,3101629,40568
1706,Q885,Helen Farquhar,1909,Helen Farquhar,British Numismatic Journal,British Numismatic Journal,9,3101648,40568
1707,Q885,Helen Farquhar,1910,Helen Farquhar,British Numismatic Journal,British Numismatic Journal,7,3101647,40568
1708,Q885,Helen Farquhar,1908,Helen Farquhar,British Numismatic Journal,British Numismatic Journal,4,3101612,40568
1709,Q885,Helen Farquhar,1906,Helen Farquhar,British Numismatic Journal,British Numismatic Journal,2,3101576,40568
1710,Q885,Helen Farquhar,NA,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,16,3075297,40568
1711,Q885,Helen Farquhar,NA,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,10,3075259,40568
1712,Q885,Helen Farquhar,NA,Helen Farquhar,Numismatic Chronicle,Numismatic Chronicle,12,3075278,40568
1713,Q887,Margaret Josephine Ferguson,1893,Margaret J Ferguson,Transactions of the Cumberland and Westmorland Antiquarian and Archaeological Society,Transactions of the Cumberland and Westmorland Antiquarian and Archaeological Society,12,3195250,53325
1714,Q890,Katherine Fry,NA,Fry,Transactions of the Essex Archaeological Society,Transactions of the Essex Archaeological Society,1,3139650,48637
1715,Q890,Katherine Fry,NA,Fry,Transactions of the Essex Archaeological Society,Transactions of the Essex Archaeological Society,5,3139618,48637
1716,Q890,Katherine Fry,NA,Fry,Transactions of the Essex Archaeological Society,Transactions of the Essex Archaeological Society,5,3139619,48637
1717,Q890,Katherine Fry,NA,Fry,Transactions of the Essex Archaeological Society,Transactions of the Essex Archaeological Society,5,3139613,48637
1718,Q891,Miss P. Gaye,1893,P Gaye,Folklore,Folklore,4,3113232,48981
1719,Q892,Margaret Dunlop Gibson,1901,Gibson,Proceedings of the Cambridge Antiquarian Society,Proceedings of the Cambridge Antiquarian Society,"10
                                        
                                        
                                            (1)",3199000,51368
1720,Q893,Gertrude Mary Godden,1896,Gertrude M Godden,Journal of the Anthropological Institute,Journal of the Royal Anthropological Institute,26,3143649,45995
1721,Q893,Gertrude Mary Godden,1898,Gertrude M Godden,Journal of the Anthropological Institute,Journal of the Royal Anthropological Institute,27,3140561,45995
1722,Q893,Gertrude Mary Godden,1893,Gertrude M Godden,Folklore,Folklore,4,3113227,45995
1723,Q893,Gertrude Mary Godden,1893,Gertrude M Godden,Folklore,Folklore,4,3113225,45995
1724,Q893,Gertrude Mary Godden,1895,Gertrude M Godden,Folklore,Folklore,6,3113262,45995
1725,Q894,Alice Bertha Gomme,1901,Alice B Gomme,Folklore,Folklore,12,3112669,48801
1726,Q894,Alice Bertha Gomme,1916,Alice B Gomme,Folklore,Folklore,27,3112891,48801
1727,Q894,Alice Bertha Gomme,1909,Alice B Gomme,Folklore,Folklore,20,3113160,48801
1728,Q894,Alice Bertha Gomme,1902,Alice B Gomme,Folklore,Folklore,13,3112687,48801
1729,Q894,Alice Bertha Gomme,1904,Alice B Gomme,Folklore,Folklore,15,3112717,48801
1730,Q894,Alice Bertha Gomme,1896,Alice B Gomme,Folklore,Folklore,7,3113289,48801
1731,Q894,Alice Bertha Gomme,1897,Alice B Gomme,Folklore,Folklore,8,3113324,48801
1732,Q897,Mary Harriet Gosset,1892,Mary H Gosset,Proceedings of the Huguenot Society of London,Proceedings of the Huguenot Society of London,3,3146218,52593
1733,Q898,Elizabeth Caroline Hamilton Gray,1874,Hamilton Gray,Transactions of the Associated Architectural Societies,Transactions of the Associated Architectural Societies,12,3129574,47418
1734,Q899,Minna Gray,1904,M Gray,Transactions of the Exeter Diocesan Architectural and Archaeological Society,Transactions of the Exeter Diocesan Architectural and Archaeological Society,2,3148148,41373
1737,Q903,Miss Greene,1899,Greene,Journal of the County Kildare Archaeological Society,Journal of the County Kildare Archaeological Society,3,3104279,55619
1738,Q904,Alice Grenfell,1910,Alice Grenfell,Proceedings of the Society of Biblical Archaeology,Proceedings of the Society of Biblical Archaeology,32,3145934,47995
1739,Q904,Alice Grenfell,1902,Alice Grenfell,Proceedings of the Society of Biblical Archaeology,Proceedings of the Society of Biblical Archaeology,24,3141498,47995
1740,Q905,Florence Grove,1901,Florence Grove,Folklore,Folklore,12,3112671,48802
1742,Q906,Eliza Gutch,1918,E Gutch,Transactions of the Associated Architectural Societies,Transactions of the Associated Architectural Societies,34,3129408,40321
1743,Q906,Eliza Gutch,1892,E Gutch,Folklore,Folklore,3,3113190,40321
1744,Q907,Ellen Emma Guthrie,1888,Ellen E Guthrie,Folklore Journal,Folklore,7,3143142,49083
1746,Q908,Miss Haddon,1902,"Hose
                                                Miss Haddon",Proceedings of the Cambridge Antiquarian Society,Proceedings of the Cambridge Antiquarian Society,"10
                                        
                                        
                                            (2)",3199032,49705
1747,Q909,Mary Dormer Harris,1897,M Dormer Harris,Proceedings of the Society of Antiquaries of London,Proceedings of the Society of Antiquaries of London,16,3004983,51619
1748,Q909,Mary Dormer Harris,1910,M Dormer Harris,Journal of the British Archaeological Association,Journal of the British Archaeological Association,16,3098817,51619
1749,Q909,Mary Dormer Harris,1902,M Dormer Harris,Transactions of the Birmingham and Midland Institute,Transactions of the Birmingham and Midland Institute,25,3146947,51619
1750,Q911,Jane Ellen Harrison,1911,Jane E Harrison,Proceedings of the Cambridge Antiquarian Society,Proceedings of the Cambridge Antiquarian Society,"15
                                        
                                        
                                            (2)",3199316,45836
1751,Q911,Jane Ellen Harrison,NA,Jane E Harrison,Journal of Hellenic Studies,Journal of Hellenic Studies,9,3144269,45836
1752,Q911,Jane Ellen Harrison,1900,Jane E Harrison,Journal of Hellenic Studies,Journal of Hellenic Studies,19,3143887,45836
1753,Q911,Jane Ellen Harrison,NA,Jane E Harrison,Journal of Hellenic Studies,Journal of Hellenic Studies,8,3144249,45836
1754,Q911,Jane Ellen Harrison,NA,Jane E Harrison,Journal of Hellenic Studies,Journal of Hellenic Studies,4,3144168,45836
1755,Q911,Jane Ellen Harrison,1903,Jane E Harrison,Journal of Hellenic Studies,Journal of Hellenic Studies,23,3143978,45836
1756,Q911,Jane Ellen Harrison,1904,Jane E Harrison,Journal of Hellenic Studies,Journal of Hellenic Studies,24,3143995,45836
1757,Q911,Jane Ellen Harrison,1906,Jane E Harrison,Annual of the British School at Athens,Annual of the British School at Athens,10,3109988,45836
1758,Q911,Jane Ellen Harrison,NA,Jane E Harrison,Journal of Hellenic Studies,Journal of Hellenic Studies,6,3144210,45836
1759,Q911,Jane Ellen Harrison,1901,Jane E Harrison,Journal of Hellenic Studies,Journal of Hellenic Studies,20,3143917,45836
1760,Q911,Jane Ellen Harrison,NA,Jane E Harrison,Journal of Hellenic Studies,Journal of Hellenic Studies,9,3144267,45836
1761,Q911,Jane Ellen Harrison,1910,Jane E Harrison,Annual of the British School at Athens,Annual of the British School at Athens,15,3110036,45836
1762,Q911,Jane Ellen Harrison,1886,Jane E Harrison,Journal of Hellenic Studies,Journal of Hellenic Studies,7,3144234,45836
1763,Q911,Jane Ellen Harrison,NA,Jane E Harrison,Journal of Hellenic Studies,Journal of Hellenic Studies,10,3143716,45836
1764,Q913,Marian Chilton Harrison,1908,Marian C Harrison,Folklore,Folklore,19,3112833,48897
1765,Q913,Marian Chilton Harrison,1907,Marian C Harrison,Folklore,Folklore,18,3113107,48897
1766,Q915,Florentia Caroline Herbert,NA,Florentia C Herbert,Transactions of the Shropshire Archaeological and Historical Society,Transactions of the Shropshire Archaeological and Historical Society,10,3137178,43940
1767,Q915,Florentia Caroline Herbert,NA,Florentia C Herbert,Transactions of the Shropshire Archaeological and Historical Society,Transactions of the Shropshire Archaeological and Historical Society,7,3137135,43940
1768,Q918,Mary Agnes Hickson,1894,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,4,3039848,50386
1769,Q918,Mary Agnes Hickson,1896,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,6,3039938,50386
1770,Q918,Mary Agnes Hickson,1895,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,5,3039883,50386
1771,Q918,Mary Agnes Hickson,1897,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,7,3039966,50386
1772,Q918,Mary Agnes Hickson,1897,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,7,3039994,50386
1773,Q918,Mary Agnes Hickson,1898,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,8,3040002,50386
1774,Q918,Mary Agnes Hickson,1899,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,9,3040059,50386
1775,Q918,Mary Agnes Hickson,1899,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,9,3040033,50386
1776,Q918,Mary Agnes Hickson,1890,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,1,3039336,50386
1777,Q918,Mary Agnes Hickson,1894,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,4,3039840,50386
1778,Q918,Mary Agnes Hickson,1893,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,3,3039819,50386
1779,Q918,Mary Agnes Hickson,1892,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,2,3039727,50386
1780,Q918,Mary Agnes Hickson,1896,Mary Hickson,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,6,3039913,50386
